test_id,node,test_category,test_description,test,result,failure_reason
209,leaf4-DC2,Interface State,Vlan Interface & Line Protocol == "up",Vlan20 - VLAN_20,PASS,
210,leaf4-DC2,Interface State,Vlan Interface & Line Protocol == "up",Vlan3099 - MLAG_PEER_L3_iBGP: vrf VRF_1,PASS,
211,borderleaf1-DC1,Interface State,Vxlan Interface Status & Line Protocol == "up",Vxlan1,PASS,
212,borderleaf1-DC2,Interface State,Vxlan Interface Status & Line Protocol == "up",Vxlan1,PASS,
213,borderleaf2-DC1,Interface State,Vxlan Interface Status & Line Protocol == "up",Vxlan1,PASS,
214,borderleaf2-DC2,Interface State,Vxlan Interface Status & Line Protocol == "up",Vxlan1,PASS,
215,leaf1-DC1,Interface State,Vxlan Interface Status & Line Protocol == "up",Vxlan1,PASS,
216,leaf1-DC2,Interface State,Vxlan Interface Status & Line Protocol == "up",Vxlan1,PASS,
217,leaf2-DC1,Interface State,Vxlan Interface Status & Line Protocol == "up",Vxlan1,PASS,
218,leaf2-DC2,Interface State,Vxlan Interface Status & Line Protocol == "up",Vxlan1,PASS,
219,leaf3-DC1,Interface State,Vxlan Interface Status & Line Protocol == "up",Vxlan1,PASS,
220,leaf3-DC2,Interface State,Vxlan Interface Status & Line Protocol == "up",Vxlan1,PASS,
221,leaf4-DC1,Interface State,Vxlan Interface Status & Line Protocol == "up",Vxlan1,PASS,
222,leaf4-DC2,Interface State,Vxlan Interface Status & Line Protocol == "up",Vxlan1,PASS,
223,borderleaf1-DC1,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback0 - EVPN_Overlay_Peering,PASS,
224,borderleaf1-DC1,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback1 - VTEP_VXLAN_Tunnel_Source,PASS,
225,borderleaf1-DC2,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback0 - EVPN_Overlay_Peering,PASS,
226,borderleaf1-DC2,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback1 - VTEP_VXLAN_Tunnel_Source,PASS,
227,borderleaf2-DC1,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback0 - EVPN_Overlay_Peering,PASS,
228,borderleaf2-DC1,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback1 - VTEP_VXLAN_Tunnel_Source,PASS,
229,borderleaf2-DC2,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback0 - EVPN_Overlay_Peering,PASS,
230,borderleaf2-DC2,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback1 - VTEP_VXLAN_Tunnel_Source,PASS,
231,leaf1-DC1,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback0 - EVPN_Overlay_Peering,PASS,
232,leaf1-DC1,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback1 - VTEP_VXLAN_Tunnel_Source,PASS,
233,leaf1-DC2,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback0 - EVPN_Overlay_Peering,PASS,
234,leaf1-DC2,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback1 - VTEP_VXLAN_Tunnel_Source,PASS,
235,leaf2-DC1,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback0 - EVPN_Overlay_Peering,PASS,
236,leaf2-DC1,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback1 - VTEP_VXLAN_Tunnel_Source,PASS,
237,leaf2-DC2,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback0 - EVPN_Overlay_Peering,PASS,
238,leaf2-DC2,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback1 - VTEP_VXLAN_Tunnel_Source,PASS,
239,leaf3-DC1,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback0 - EVPN_Overlay_Peering,PASS,
240,leaf3-DC1,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback1 - VTEP_VXLAN_Tunnel_Source,PASS,
241,leaf3-DC2,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback0 - EVPN_Overlay_Peering,PASS,
242,leaf3-DC2,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback1 - VTEP_VXLAN_Tunnel_Source,PASS,
243,leaf4-DC1,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback0 - EVPN_Overlay_Peering,PASS,
244,leaf4-DC1,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback1 - VTEP_VXLAN_Tunnel_Source,PASS,
245,leaf4-DC2,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback0 - EVPN_Overlay_Peering,PASS,
246,leaf4-DC2,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback1 - VTEP_VXLAN_Tunnel_Source,PASS,
247,spine1-DC1,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback0 - EVPN_Overlay_Peering,PASS,
248,spine1-DC2,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback0 - EVPN_Overlay_Peering,PASS,
249,spine2-DC1,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback0 - EVPN_Overlay_Peering,PASS,
250,spine2-DC2,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback0 - EVPN_Overlay_Peering,PASS,
251,spine3-DC1,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback0 - EVPN_Overlay_Peering,PASS,
252,spine3-DC2,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback0 - EVPN_Overlay_Peering,PASS,
253,borderleaf1-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet1 - remote: borderleaf2-DC1_Ethernet1,PASS,
254,borderleaf1-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet2 - remote: borderleaf2-DC1_Ethernet2,PASS,
255,borderleaf1-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet3 - remote: spine1-DC1_Ethernet6,PASS,
256,borderleaf1-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet4 - remote: spine2-DC1_Ethernet6,PASS,
257,borderleaf1-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet5 - remote: spine3-DC1_Ethernet6,PASS,
258,borderleaf1-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet1 - remote: borderleaf2-DC2_Ethernet1,PASS,
259,borderleaf1-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet2 - remote: borderleaf2-DC2_Ethernet2,PASS,
260,borderleaf1-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet3 - remote: spine1-DC2_Ethernet6,PASS,
261,borderleaf1-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet4 - remote: spine2-DC2_Ethernet6,PASS,
262,borderleaf1-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet5 - remote: spine3-DC2_Ethernet6,PASS,
263,borderleaf2-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet1 - remote: borderleaf1-DC1_Ethernet1,PASS,
264,borderleaf2-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet2 - remote: borderleaf1-DC1_Ethernet2,PASS,
265,borderleaf2-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet3 - remote: spine1-DC1_Ethernet7,PASS,
266,borderleaf2-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet4 - remote: spine2-DC1_Ethernet7,PASS,
267,borderleaf2-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet5 - remote: spine3-DC1_Ethernet7,PASS,
268,borderleaf2-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet1 - remote: borderleaf1-DC2_Ethernet1,PASS,
269,borderleaf2-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet2 - remote: borderleaf1-DC2_Ethernet2,PASS,
270,borderleaf2-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet3 - remote: spine1-DC2_Ethernet7,PASS,
271,borderleaf2-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet4 - remote: spine2-DC2_Ethernet7,PASS,
272,borderleaf2-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet5 - remote: spine3-DC2_Ethernet7,PASS,
273,leaf1-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet1 - remote: leaf2-DC1_Ethernet1,PASS,
274,leaf1-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet2 - remote: leaf2-DC1_Ethernet2,PASS,
275,leaf1-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet3 - remote: spine1-DC1_Ethernet2,PASS,
276,leaf1-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet4 - remote: spine2-DC1_Ethernet2,PASS,
277,leaf1-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet5 - remote: spine3-DC1_Ethernet2,PASS,
278,leaf1-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet1 - remote: leaf2-DC2_Ethernet1,PASS,
279,leaf1-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet2 - remote: leaf2-DC2_Ethernet2,PASS,
280,leaf1-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet3 - remote: spine1-DC2_Ethernet2,PASS,
281,leaf1-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet4 - remote: spine2-DC2_Ethernet2,PASS,
282,leaf1-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet5 - remote: spine3-DC2_Ethernet2,PASS,
283,leaf2-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet1 - remote: leaf1-DC1_Ethernet1,PASS,
284,leaf2-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet2 - remote: leaf1-DC1_Ethernet2,PASS,
285,leaf2-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet3 - remote: spine1-DC1_Ethernet3,PASS,
286,leaf2-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet4 - remote: spine2-DC1_Ethernet3,PASS,
287,leaf2-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet5 - remote: spine3-DC1_Ethernet3,PASS,
288,leaf2-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet1 - remote: leaf1-DC2_Ethernet1,PASS,
289,leaf2-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet2 - remote: leaf1-DC2_Ethernet2,PASS,
290,leaf2-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet3 - remote: spine1-DC2_Ethernet3,PASS,
291,leaf2-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet4 - remote: spine2-DC2_Ethernet3,PASS,
292,leaf2-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet5 - remote: spine3-DC2_Ethernet3,PASS,
293,leaf3-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet1 - remote: leaf4-DC1_Ethernet1,PASS,
294,leaf3-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet2 - remote: leaf4-DC1_Ethernet2,PASS,
295,leaf3-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet3 - remote: spine1-DC1_Ethernet4,PASS,
296,leaf3-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet4 - remote: spine2-DC1_Ethernet4,PASS,
297,leaf3-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet5 - remote: spine3-DC1_Ethernet4,PASS,
298,leaf3-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet1 - remote: leaf4-DC2_Ethernet1,PASS,
299,leaf3-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet2 - remote: leaf4-DC2_Ethernet2,PASS,
300,leaf3-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet3 - remote: spine1-DC2_Ethernet4,PASS,
301,leaf3-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet4 - remote: spine2-DC2_Ethernet4,PASS,
302,leaf3-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet5 - remote: spine3-DC2_Ethernet4,PASS,
303,leaf4-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet1 - remote: leaf3-DC1_Ethernet1,PASS,
304,leaf4-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet2 - remote: leaf3-DC1_Ethernet2,PASS,
305,leaf4-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet3 - remote: spine1-DC1_Ethernet5,PASS,
306,leaf4-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet4 - remote: spine2-DC1_Ethernet5,PASS,
307,leaf4-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet5 - remote: spine3-DC1_Ethernet5,PASS,
308,leaf4-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet1 - remote: leaf3-DC2_Ethernet1,PASS,
309,leaf4-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet2 - remote: leaf3-DC2_Ethernet2,PASS,
310,leaf4-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet3 - remote: spine1-DC2_Ethernet5,PASS,
311,leaf4-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet4 - remote: spine2-DC2_Ethernet5,PASS,
312,leaf4-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet5 - remote: spine3-DC2_Ethernet5,PASS,
313,spine1-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet2 - remote: leaf1-DC1_Ethernet3,PASS,
314,spine1-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet3 - remote: leaf2-DC1_Ethernet3,PASS,
315,spine1-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet4 - remote: leaf3-DC1_Ethernet3,PASS,
316,spine1-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet5 - remote: leaf4-DC1_Ethernet3,PASS,
317,spine1-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet6 - remote: borderleaf1-DC1_Ethernet3,PASS,
318,spine1-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet7 - remote: borderleaf2-DC1_Ethernet3,PASS,
319,spine1-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet2 - remote: leaf1-DC2_Ethernet3,PASS,
320,spine1-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet3 - remote: leaf2-DC2_Ethernet3,PASS,
321,spine1-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet4 - remote: leaf3-DC2_Ethernet3,PASS,
322,spine1-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet5 - remote: leaf4-DC2_Ethernet3,PASS,
323,spine1-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet6 - remote: borderleaf1-DC2_Ethernet3,PASS,
324,spine1-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet7 - remote: borderleaf2-DC2_Ethernet3,PASS,
325,spine2-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet2 - remote: leaf1-DC1_Ethernet4,PASS,
326,spine2-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet3 - remote: leaf2-DC1_Ethernet4,PASS,
327,spine2-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet4 - remote: leaf3-DC1_Ethernet4,PASS,
328,spine2-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet5 - remote: leaf4-DC1_Ethernet4,PASS,
329,spine2-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet6 - remote: borderleaf1-DC1_Ethernet4,PASS,
330,spine2-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet7 - remote: borderleaf2-DC1_Ethernet4,PASS,
331,spine2-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet2 - remote: leaf1-DC2_Ethernet4,PASS,
332,spine2-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet3 - remote: leaf2-DC2_Ethernet4,PASS,
333,spine2-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet4 - remote: leaf3-DC2_Ethernet4,PASS,
334,spine2-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet5 - remote: leaf4-DC2_Ethernet4,PASS,
335,spine2-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet6 - remote: borderleaf1-DC2_Ethernet4,PASS,
336,spine2-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet7 - remote: borderleaf2-DC2_Ethernet4,PASS,
337,spine3-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet2 - remote: leaf1-DC1_Ethernet5,PASS,
338,spine3-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet3 - remote: leaf2-DC1_Ethernet5,PASS,
339,spine3-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet4 - remote: leaf3-DC1_Ethernet5,PASS,
340,spine3-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet5 - remote: leaf4-DC1_Ethernet5,PASS,
341,spine3-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet6 - remote: borderleaf1-DC1_Ethernet5,PASS,
342,spine3-DC1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet7 - remote: borderleaf2-DC1_Ethernet5,PASS,
343,spine3-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet2 - remote: leaf1-DC2_Ethernet5,PASS,
344,spine3-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet3 - remote: leaf2-DC2_Ethernet5,PASS,
345,spine3-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet4 - remote: leaf3-DC2_Ethernet5,PASS,
346,spine3-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet5 - remote: leaf4-DC2_Ethernet5,PASS,
347,spine3-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet6 - remote: borderleaf1-DC2_Ethernet5,PASS,
348,spine3-DC2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet7 - remote: borderleaf2-DC2_Ethernet5,PASS,
349,borderleaf1-DC1,MLAG,MLAG State active & Status connected,MLAG,PASS,
350,borderleaf1-DC2,MLAG,MLAG State active & Status connected,MLAG,PASS,
351,borderleaf2-DC1,MLAG,MLAG State active & Status connected,MLAG,PASS,
352,borderleaf2-DC2,MLAG,MLAG State active & Status connected,MLAG,PASS,
353,leaf1-DC1,MLAG,MLAG State active & Status connected,MLAG,PASS,
354,leaf1-DC2,MLAG,MLAG State active & Status connected,MLAG,PASS,
355,leaf2-DC1,MLAG,MLAG State active & Status connected,MLAG,PASS,
356,leaf2-DC2,MLAG,MLAG State active & Status connected,MLAG,PASS,
357,leaf3-DC1,MLAG,MLAG State active & Status connected,MLAG,PASS,
358,leaf3-DC2,MLAG,MLAG State active & Status connected,MLAG,PASS,
359,leaf4-DC1,MLAG,MLAG State active & Status connected,MLAG,PASS,
360,leaf4-DC2,MLAG,MLAG State active & Status connected,MLAG,PASS,
361,borderleaf1-DC1,IP Reachability,ip reachability test p2p links,Source: borderleaf1-DC1_Ethernet3 - Destination: spine1-DC1_Ethernet6,FAIL,100% packet loss
362,borderleaf1-DC1,IP Reachability,ip reachability test p2p links,Source: borderleaf1-DC1_Ethernet4 - Destination: spine2-DC1_Ethernet6,FAIL,100% packet loss
363,borderleaf1-DC1,IP Reachability,ip reachability test p2p links,Source: borderleaf1-DC1_Ethernet5 - Destination: spine3-DC1_Ethernet6,FAIL,100% packet loss
364,borderleaf1-DC2,IP Reachability,ip reachability test p2p links,Source: borderleaf1-DC2_Ethernet3 - Destination: spine1-DC2_Ethernet6,FAIL,100% packet loss
365,borderleaf1-DC2,IP Reachability,ip reachability test p2p links,Source: borderleaf1-DC2_Ethernet4 - Destination: spine2-DC2_Ethernet6,FAIL,100% packet loss
366,borderleaf1-DC2,IP Reachability,ip reachability test p2p links,Source: borderleaf1-DC2_Ethernet5 - Destination: spine3-DC2_Ethernet6,FAIL,100% packet loss
367,borderleaf2-DC1,IP Reachability,ip reachability test p2p links,Source: borderleaf2-DC1_Ethernet3 - Destination: spine1-DC1_Ethernet7,FAIL,100% packet loss
368,borderleaf2-DC1,IP Reachability,ip reachability test p2p links,Source: borderleaf2-DC1_Ethernet4 - Destination: spine2-DC1_Ethernet7,FAIL,100% packet loss
369,borderleaf2-DC1,IP Reachability,ip reachability test p2p links,Source: borderleaf2-DC1_Ethernet5 - Destination: spine3-DC1_Ethernet7,FAIL,100% packet loss
370,borderleaf2-DC2,IP Reachability,ip reachability test p2p links,Source: borderleaf2-DC2_Ethernet3 - Destination: spine1-DC2_Ethernet7,FAIL,100% packet loss
371,borderleaf2-DC2,IP Reachability,ip reachability test p2p links,Source: borderleaf2-DC2_Ethernet4 - Destination: spine2-DC2_Ethernet7,FAIL,100% packet loss
372,borderleaf2-DC2,IP Reachability,ip reachability test p2p links,Source: borderleaf2-DC2_Ethernet5 - Destination: spine3-DC2_Ethernet7,FAIL,100% packet loss
373,leaf1-DC1,IP Reachability,ip reachability test p2p links,Source: leaf1-DC1_Ethernet3 - Destination: spine1-DC1_Ethernet2,FAIL,100% packet loss
374,leaf1-DC1,IP Reachability,ip reachability test p2p links,Source: leaf1-DC1_Ethernet4 - Destination: spine2-DC1_Ethernet2,FAIL,100% packet loss
375,leaf1-DC1,IP Reachability,ip reachability test p2p links,Source: leaf1-DC1_Ethernet5 - Destination: spine3-DC1_Ethernet2,FAIL,100% packet loss
376,leaf1-DC2,IP Reachability,ip reachability test p2p links,Source: leaf1-DC2_Ethernet3 - Destination: spine1-DC2_Ethernet2,FAIL,100% packet loss
377,leaf1-DC2,IP Reachability,ip reachability test p2p links,Source: leaf1-DC2_Ethernet4 - Destination: spine2-DC2_Ethernet2,FAIL,100% packet loss
378,leaf1-DC2,IP Reachability,ip reachability test p2p links,Source: leaf1-DC2_Ethernet5 - Destination: spine3-DC2_Ethernet2,FAIL,100% packet loss
379,leaf2-DC1,IP Reachability,ip reachability test p2p links,Source: leaf2-DC1_Ethernet3 - Destination: spine1-DC1_Ethernet3,FAIL,100% packet loss
380,leaf2-DC1,IP Reachability,ip reachability test p2p links,Source: leaf2-DC1_Ethernet4 - Destination: spine2-DC1_Ethernet3,FAIL,100% packet loss
381,leaf2-DC1,IP Reachability,ip reachability test p2p links,Source: leaf2-DC1_Ethernet5 - Destination: spine3-DC1_Ethernet3,FAIL,100% packet loss
382,leaf2-DC2,IP Reachability,ip reachability test p2p links,Source: leaf2-DC2_Ethernet3 - Destination: spine1-DC2_Ethernet3,FAIL,100% packet loss
383,leaf2-DC2,IP Reachability,ip reachability test p2p links,Source: leaf2-DC2_Ethernet4 - Destination: spine2-DC2_Ethernet3,FAIL,100% packet loss
384,leaf2-DC2,IP Reachability,ip reachability test p2p links,Source: leaf2-DC2_Ethernet5 - Destination: spine3-DC2_Ethernet3,FAIL,100% packet loss
385,leaf3-DC1,IP Reachability,ip reachability test p2p links,Source: leaf3-DC1_Ethernet3 - Destination: spine1-DC1_Ethernet4,FAIL,100% packet loss
386,leaf3-DC1,IP Reachability,ip reachability test p2p links,Source: leaf3-DC1_Ethernet4 - Destination: spine2-DC1_Ethernet4,FAIL,100% packet loss
387,leaf3-DC1,IP Reachability,ip reachability test p2p links,Source: leaf3-DC1_Ethernet5 - Destination: spine3-DC1_Ethernet4,FAIL,100% packet loss
388,leaf3-DC2,IP Reachability,ip reachability test p2p links,Source: leaf3-DC2_Ethernet3 - Destination: spine1-DC2_Ethernet4,FAIL,100% packet loss
389,leaf3-DC2,IP Reachability,ip reachability test p2p links,Source: leaf3-DC2_Ethernet4 - Destination: spine2-DC2_Ethernet4,FAIL,100% packet loss
390,leaf3-DC2,IP Reachability,ip reachability test p2p links,Source: leaf3-DC2_Ethernet5 - Destination: spine3-DC2_Ethernet4,FAIL,100% packet loss
391,leaf4-DC1,IP Reachability,ip reachability test p2p links,Source: leaf4-DC1_Ethernet3 - Destination: spine1-DC1_Ethernet5,FAIL,100% packet loss
392,leaf4-DC1,IP Reachability,ip reachability test p2p links,Source: leaf4-DC1_Ethernet4 - Destination: spine2-DC1_Ethernet5,FAIL,100% packet loss
393,leaf4-DC1,IP Reachability,ip reachability test p2p links,Source: leaf4-DC1_Ethernet5 - Destination: spine3-DC1_Ethernet5,FAIL,100% packet loss
394,leaf4-DC2,IP Reachability,ip reachability test p2p links,Source: leaf4-DC2_Ethernet3 - Destination: spine1-DC2_Ethernet5,FAIL,100% packet loss
395,leaf4-DC2,IP Reachability,ip reachability test p2p links,Source: leaf4-DC2_Ethernet4 - Destination: spine2-DC2_Ethernet5,FAIL,100% packet loss
396,leaf4-DC2,IP Reachability,ip reachability test p2p links,Source: leaf4-DC2_Ethernet5 - Destination: spine3-DC2_Ethernet5,FAIL,100% packet loss
397,spine1-DC1,IP Reachability,ip reachability test p2p links,Source: spine1-DC1_Ethernet2 - Destination: leaf1-DC1_Ethernet3,FAIL,100% packet loss
398,spine1-DC1,IP Reachability,ip reachability test p2p links,Source: spine1-DC1_Ethernet3 - Destination: leaf2-DC1_Ethernet3,FAIL,100% packet loss
399,spine1-DC1,IP Reachability,ip reachability test p2p links,Source: spine1-DC1_Ethernet4 - Destination: leaf3-DC1_Ethernet3,FAIL,100% packet loss
400,spine1-DC1,IP Reachability,ip reachability test p2p links,Source: spine1-DC1_Ethernet5 - Destination: leaf4-DC1_Ethernet3,FAIL,100% packet loss
401,spine1-DC1,IP Reachability,ip reachability test p2p links,Source: spine1-DC1_Ethernet6 - Destination: borderleaf1-DC1_Ethernet3,FAIL,100% packet loss
402,spine1-DC1,IP Reachability,ip reachability test p2p links,Source: spine1-DC1_Ethernet7 - Destination: borderleaf2-DC1_Ethernet3,FAIL,100% packet loss
403,spine1-DC2,IP Reachability,ip reachability test p2p links,Source: spine1-DC2_Ethernet2 - Destination: leaf1-DC2_Ethernet3,FAIL,100% packet loss
404,spine1-DC2,IP Reachability,ip reachability test p2p links,Source: spine1-DC2_Ethernet3 - Destination: leaf2-DC2_Ethernet3,FAIL,100% packet loss
405,spine1-DC2,IP Reachability,ip reachability test p2p links,Source: spine1-DC2_Ethernet4 - Destination: leaf3-DC2_Ethernet3,FAIL,100% packet loss
406,spine1-DC2,IP Reachability,ip reachability test p2p links,Source: spine1-DC2_Ethernet5 - Destination: leaf4-DC2_Ethernet3,FAIL,100% packet loss
407,spine1-DC2,IP Reachability,ip reachability test p2p links,Source: spine1-DC2_Ethernet6 - Destination: borderleaf1-DC2_Ethernet3,FAIL,100% packet loss
408,spine1-DC2,IP Reachability,ip reachability test p2p links,Source: spine1-DC2_Ethernet7 - Destination: borderleaf2-DC2_Ethernet3,FAIL,100% packet loss
409,spine2-DC1,IP Reachability,ip reachability test p2p links,Source: spine2-DC1_Ethernet2 - Destination: leaf1-DC1_Ethernet4,FAIL,100% packet loss
410,spine2-DC1,IP Reachability,ip reachability test p2p links,Source: spine2-DC1_Ethernet3 - Destination: leaf2-DC1_Ethernet4,FAIL,100% packet loss
411,spine2-DC1,IP Reachability,ip reachability test p2p links,Source: spine2-DC1_Ethernet4 - Destination: leaf3-DC1_Ethernet4,FAIL,100% packet loss
412,spine2-DC1,IP Reachability,ip reachability test p2p links,Source: spine2-DC1_Ethernet5 - Destination: leaf4-DC1_Ethernet4,FAIL,100% packet loss
413,spine2-DC1,IP Reachability,ip reachability test p2p links,Source: spine2-DC1_Ethernet6 - Destination: borderleaf1-DC1_Ethernet4,FAIL,100% packet loss
